"_type","id_vea","name","oferta","parents","price","unit_price"
"VeaArticle","277917","QUITAMANCHAS MR. MÚSCULO OXYPOWER POLVO X 400GR","","Menú,Limpieza,Ropa,Prelavado, Quitamancha","$65.89","$164.72 x Kg"
"VeaArticle","440533","SUAV PARA ROPA GIGANTE CON MICROESFERAS, VIOLETA INOLVIDABLE-DOY-ML.-900","","Menú,Limpieza,Ropa,Suavizantes","$22.95","$25.5 x Lt"
"VeaArticle","441794","SUAVIZANTE COMFORT CLASSIC DOYP-DOY-ML.-900","","Menú,Limpieza,Ropa,Suavizantes","$36.98","$41.09 x Lt"
"VeaArticle","441795","SUAVIZANTE COMFORT CLASSIC-BOT-LT.-2","","Menú,Limpieza,Ropa,Suavizantes","$88.48","$44.24 x Lt"
"VeaArticle","441796","SUAVIZANTE COMFORT CLASSIC-BOT-LT.-4","","Menú,Limpieza,Ropa,Suavizantes","$154.49","$38.62 x Lt"
"VeaArticle","443333","SUAVIZANTE COMFORT CONCENTRADO DOYPACK-ORIGINAL-DOY-ML.-450","","Menú,Limpieza,Ropa,Suavizantes","$48.50","$107.78 x Lt"
"VeaArticle","421019","SUAVIZANTE COMFORT CONCENTRADO ORIGINAL REPUESTO X 1 L","","Menú,Limpieza,Ropa,Suavizantes","$103.93","$103.93 x Lt"
"VeaArticle","450010","SUAVIZANTE COMFORT CONCENTRADO-ACEITES ESENCIALES-ENERGY-DOY-LT.-1","","Menú,Limpieza,Ropa,Suavizantes","$103.93","$103.93 x Lt"
"VeaArticle","450001","SUAVIZANTE COMFORT CONCENTRADO-ACEITES ESENCIALES-ENERGY-DOY-ML.-450","","Menú,Limpieza,Ropa,Suavizantes","$47.99","$106.64 x Lt"
"VeaArticle","450009","SUAVIZANTE COMFORT CONCENTRADO-ACEITES ESENCIALES-ROMANCE-DOY-LT.-1","","Menú,Limpieza,Ropa,Suavizantes","$103.93","$103.93 x Lt"
"VeaArticle","449998","SUAVIZANTE COMFORT CONCENTRADO-ACEITES ESENCIALES-ROMANCE-DOY-ML.-450","","Menú,Limpieza,Ropa,Suavizantes","$47.99","$106.64 x Lt"
"VeaArticle","421020","SUAVIZANTE COMFORT CONCENTRADO-ORIGINAL-BOT-LT.-1","","Menú,Limpieza,Ropa,Suavizantes","$107.45","$107.45 x Lt"
"VeaArticle","443336","SUAVIZANTE PARA LA ROPA VIVERE CONCENTRADO DOYPACK-CLASICO-DOY-ML.-450","","Menú,Limpieza,Ropa,Suavizantes","$41.45","$92.11 x Lt"
"VeaArticle","443337","SUAVIZANTE PARA LA ROPA VIVERE CONCENTRADO DOYPACK-EXPLOSIÓN FLORAL-DOY-ML.-450","","Menú,Limpieza,Ropa,Suavizantes","$41.45","$92.11 x Lt"
"VeaArticle","443339","SUAVIZANTE PARA LA ROPA VIVERE CONCENTRADO DOYPACK-MAÑANA DE SOL-DOY-ML.-450","","Menú,Limpieza,Ropa,Suavizantes","$41.45","$92.11 x Lt"
"VeaArticle","432641","SUAVIZANTE PARA LA ROPA VIVERE CONCENTRADO-CLASICO-PET-LT.-1","","Menú,Limpieza,Ropa,Suavizantes","$93.99","$93.99 x Lt"
"VeaArticle","452308","SUAVIZANTE PARA LA ROPA VIVERE CONCENTRADO-EXPLOSIÓN FLORAL-DOY-LT.-1","","Menú,Limpieza,Ropa,Suavizantes","$88.29","$88.29 x Lt"
"VeaArticle","449353","SUAVIZANTE PARA LA ROPA VIVERE-CLASICA-EDICION LIMITADA-DOY-ML.-450","","Menú,Limpieza,Ropa,Suavizantes","$123.59","$30.90 x Lt"
"VeaArticle","432651","VIVERE SUAVIZANTE CONCENTRADO DOYPACK VIOLETAS SILVESTRES Y MORAS 450ML","","Menú,Limpieza,Ropa,Suavizantes","$41.45","$82.9 x Lt"
"VeaArticle","355328","VIVERE SUAVIZANTE PARA ROPA CLÁSICO X 2 LT","","Menú,Limpieza,Ropa,Suavizantes","$58.29","$29.14 x Lt"
"VeaArticle","355327","VIVERE SUAVIZANTE PARA ROPA CLÁSICO X 900 ML","","Menú,Limpieza,Ropa,Suavizantes","$29.59","$32.88 x Lt"
"VeaArticle","340434","ALA JABON EN PAN ALA 2 X 200 GR","","Menú,Limpieza,Ropa,Jabón en Pan","$20.85","$52.12 x Kg"
"VeaArticle","340432","ALA JABON EN PAN ALA DOBLE BLANCURA X 200 GR","","Menú,Limpieza,Ropa,Jabón en Pan","$10.49","$52.45 x Kg"
"VeaArticle","434849","JABÓN DE LAVAR GRAN FEDERAL MÁXIMA BLANCURA 2X150G-PAQ-UN.-2","","Menú,Limpieza,Ropa,Jabón en Pan","$19.00","$9.5 x Unidades"
"VeaArticle","434848","JABÓN DE LAVAR GRAN FEDERAL MÁXIMA BLANCURA-PAQ-GR.-150","","Menú,Limpieza,Ropa,Jabón en Pan","$6.39","$42.6 x Kg"
"VeaArticle","211133","JABÓN DE LAVAR VEA 200 GR. X UN.","","Menú,Limpieza,Ropa,Jabón en Pan","$9.45","$47.25 x Kg"
"VeaArticle","380781","JABÓN DE LAVAR VEA-PAQ-UN.-2","","Menú,Limpieza,Ropa,Jabón en Pan","$19.79","$49.48 x Kg"
"VeaArticle","472277","JABÓN EN BARRA VANISH QUITAMANCHAS-PAQ-UN.-1","","Menú,Limpieza,Ropa,Jabón en Pan","$21.49","$21.49 x Unidades"
"VeaArticle","434852","JABÓN PARA LA ROPA ZORRO ESFERAS ACTIVAS 1X150G-PAQ-UN.-1","","Menú,Limpieza,Ropa,Jabón en Pan","$6.64","$6.64 x Unidades"
"VeaArticle","378756","ALA CAMELLITO DETERGENTE ROPA FINA ALTA ESPUMA DOY PACK X 450ML","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$32.99","$73.31 x Lt"
"VeaArticle","378760","ALA CAMELLITO DETERGENTE ROPA FINA ALTA ESPUMA DOY PACK X 900ML","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$59.49","$66.1 x Lt"
"VeaArticle","378758","ALA MATIC DETERGENTE CAMELLITO ROPA FINA MATIC DP 500 ML-BAJA ESPUMA","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$32.99","$73.31 x Lt"
"VeaArticle","378761","ALA MATIC DETERGENTE CAMELLITO ROPA FINA MATIC DP 900 ML","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$59.49","$66.1 x Lt"
"VeaArticle","450638","DETERGENTE CAMELLITO ROPA FINA-ROPAS OSCURAS-DOY-ML.-450","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$33.65","$74.78 x Lt"
"VeaArticle","246540","DETERGENTE LIQUIDO BEBE WOOLITE MANO BOT 450ML","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$33.75","$75 x Lt"
"VeaArticle","206798","DETERGENTE LIQUIDO BLACK WOOLITE MAQ BOT 450ML","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$33.79","$75.09 x Lt"
"VeaArticle","210943","DETERGENTE LIQUIDO COMPLETO WOOLITE MAQ BOT 450ML","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$33.79","$75.09 x Lt"
"VeaArticle","280808","DETERGENTE LIQUIDO COMPLETO WOOLITE MAQ REP 450ML","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$27.19","$60.42 x Lt"
"VeaArticle","289464","DETERGENTE LIQUIDO COMPLETO WOOLITE MAQ REP 900ML","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$56.79","$63.1 x Lt"
"VeaArticle","280813","DETERGENTE LIQUIDO MIXCOLOR WOOLITE MAQ REP 450ML","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$27.19","$60.42 x Lt"
"VeaArticle","210942","DETERGENTE LIQUIDO ROPA DELICAD WOOLITE MANO 450ML","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$33.75","$75 x Lt"
"VeaArticle","453001","DETERGENTE WOOLITE ROPA FINA-BEBE-DOY-ML.-450","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$27.19","$60.42 x Lt"
"VeaArticle","453098","DETERGENTE WOOLITE ROPA FINA-EXTRA BLANCO-DOY-ML.-450","","Menú,Limpieza,Ropa,Det. Ropa Delicada","$27.19","$60.42 x Lt"
"VeaArticle","468114","ACE JABON LIQUIDO ACCIÓN INSTANTÁNEA 1,5 LTS","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$81.36","$54.24 x Lt"
"VeaArticle","468116","ACE JABON LIQUIDO ACCIÓN INSTANTENEA 3 LTS","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$181.91","$60.64 x Lt"
"VeaArticle","468112","ACE JABON LIQUIDO ACCIÓN INSTANTENEA 800 ML","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$52.29","$65.36 x Lt"
"VeaArticle","468118","ACE JABON LIQUIDO CON TOQUE DE SUAVIZANTE 1,5 LTS","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$81.40","$54.27 x Lt"
"VeaArticle","468122","ACE JABON LIQUIDO CON TOQUE DE SUAVIZANTE 3 LTS","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$160.73","$53.58 x Lt"
"VeaArticle","468117","ACE JABON LIQUIDO CON TOQUE DE SUAVIZANTE 800 ML","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$47.37","$59.21 x Lt"
"VeaArticle","468005","ARIEL JABÓN LÍQUIDO 3 LTS","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$195.99","$65.33 x Lt"
"VeaArticle","467999","ARIEL JABÓN LÍQUIDO 800 ML","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$57.57","$71.96 x Lt"
"VeaArticle","468008","ARIEL JABÓN LÍQUIDO BOLSA 3 LTS","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$159.99","$53.33 x Lt"
"VeaArticle","468108","ARIEL JABÓN LÍQUIDO CON TOQUE DE SUAVIZANTE 3 LTS","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$201.87","$67.29 x Lt"
"VeaArticle","431996","DETERGENTE LÍQUIDO ALA MATIC MULTIACCIÓN-BOT-LT.-1.5","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$77.75","$51.83 x Lt"
"VeaArticle","432001","DETERGENTE LÍQUIDO ALA MATIC MULTIACCIÓN-DOY-LT.-1.3","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$72.10","$48.07 x Lt"
"VeaArticle","432003","DETERGENTE LÍQUIDO ALA MATIC MULTIACCIÓN-DOY-LT.-3","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$150.40","$50.13 x Lt"
"VeaArticle","474339","DETERGENTE LÍQUIDO ALA MATIC PROGRESS-BOT-LT.-1.5","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$77.75","$51.83 x Lt"
"VeaArticle","474340","DETERGENTE LÍQUIDO ALA MATIC PROGRESS-DOY-LT.-1.5","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$72.10","$48.07 x Lt"
"VeaArticle","474341","DETERGENTE LÍQUIDO ALA MATIC PROGRESS-DOY-LT.-3","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$150.40","$50.13 x Lt"
"VeaArticle","474338","DETERGENTE LÍQUIDO ALA MATIC PROGRESS-DOY-ML.-800","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$49.12","$61.4 x Lt"
"VeaArticle","206798","DETERGENTE LIQUIDO BLACK WOOLITE MAQ BOT 450ML","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$33.79","$75.09 x Lt"
"VeaArticle","210943","DETERGENTE LIQUIDO COMPLETO WOOLITE MAQ BOT 450ML","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$33.79","$75.09 x Lt"
"VeaArticle","280808","DETERGENTE LIQUIDO COMPLETO WOOLITE MAQ REP 450ML","","Menú,Limpieza,Ropa,Det. Líq. Baja Espuma","$27.19","$60.42 x Lt"
"VeaArticle","435470","DET. EN POLVO ALA PODER ACELERADOR REGULAR-BSA-KG-3","","Menú,Limpieza,Ropa,Det. Polvo Alta Espuma","$135.95","$45.32 x Kg"
"VeaArticle","435791","DET. EN POLVO ALA PODER ACELERADOR REGULAR-TOQUE VIVERE CLASICO-BSA-GR.-800","","Menú,Limpieza,Ropa,Det. Polvo Alta Espuma","$44.99","$56.24 x Kg"
"VeaArticle","441805","DETEREGENTE EN POLVO DRIVE ACEITES ESENCIALES HORTENCIAS F BCA-BSA-GR.-800","","Menú,Limpieza,Ropa,Det. Polvo Alta Espuma","$29.75","$37.19 x Kg"
"VeaArticle","159602","DETERGENTE EN POLVO ALA REGULAR X 800 GR.","","Menú,Limpieza,Ropa,Det. Polvo Alta Espuma","$47.95","$59.94 x Kg"
"VeaArticle","441803","DETERGENTE EN POLVO DRIVE ACEITES ESENCIALES ROSAS LILAS-BSA-GR.-800","","Menú,Limpieza,Ropa,Det. Polvo Alta Espuma","$28.31","$35.39 x Kg"
"VeaArticle","443929","DETERGENTE EN POLVO GRANBY-PAQ-GR.-800","","Menú,Limpieza,Ropa,Det. Polvo Alta Espuma","$17.84","$22.3 x Kg"
"VeaArticle","251198","DETERGENTE EN POLVO QUERUBIN REGULAR X 800 GR","","Menú,Limpieza,Ropa,Det. Polvo Alta Espuma","$27.65","$34.56 x Kg"
"VeaArticle","447651","DETERGENTE EN POLVO QUERUBIN REGULAR-BSA-KG-1.5","","Menú,Limpieza,Ropa,Det. Polvo Alta Espuma","$53.59","$35.73 x Kg"
"VeaArticle","386857","DETERGENTE EN POLVO QUERUBIN REGULAR-REGULAR-BSA-GR.-300","","Menú,Limpieza,Ropa,Det. Polvo Alta Espuma","$98.99","$329.97 x Kg"
"VeaArticle","434877","DETERGENTE EN POLVO ZORRO BIOCRISTALES PLUS REGULAR-NATURAL & FRESH-BSA-GR.-400","","Menú,Limpieza,Ropa,Det. Polvo Alta Espuma","$10.25","$25.62 x Kg"
"VeaArticle","434876","DETERGENTE EN POLVO ZORRO BIOCRISTALES-NATURAL & FRESH-BSA-GR.-400","","Menú,Limpieza,Ropa,Det. Polvo Alta Espuma","$10.25","$25.62 x Kg"
"VeaArticle","435690","DETERGENTE EN POLVO ZORRO REGULAR-CLASICO-BSA-GR.-800","","Menú,Limpieza,Ropa,Det. Polvo Alta Espuma","$32.59","$40.74 x Kg"
"VeaArticle","187608","FRAMBUESAS FRUTAS DEL SUR FCO 450 GR","","Menú,Productos Regionales","$146.29","$208.99 x Kg"
"VeaArticle","462288","LIMPIADOR LÍQUIDO CIF PISOS-CAPSULAS CONCENTRADAS-FLORES DE LAVANDA-CJA-UN.-10","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$30.79","$3.08 x Unidades"
"VeaArticle","462289","LIMPIADOR LÍQUIDO CIF PISOS-CAPSULAS CONCENTRADAS-FLORES DE PRIMAVERA-CJA-UN.-10","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$30.79","$3.08 x Unidades"
"VeaArticle","462290","LIMPIADOR LÍQUIDO CIF PISOS-CAPSULAS CONCENTRADAS-PINO-CJA-UN.-20","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$30.79","$3.08 x Unidades"
"VeaArticle","461277","LIMPIADOR LÍQUIDO DESINFECTANTE LYSOFORM-FLORAL-BOT-LT.-1.8","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$39.89","$22.16 x Lt"
"VeaArticle","461274","LIMPIADOR LÍQUIDO DESINFECTANTE LYSOFORM-FLORAL-BOT-ML.-900","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$22.55","$25.06 x Lt"
"VeaArticle","461275","LIMPIADOR LÍQUIDO DESINFECTANTE LYSOFORM-HARMONY-BOT-ML.-900","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$22.55","$25.06 x Lt"
"VeaArticle","461276","LIMPIADOR LÍQUIDO DESINFECTANTE LYSOFORM-LAVANDA-BOT-LT.-1.8","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$39.89","$22.16 x Lt"
"VeaArticle","461273","LIMPIADOR LÍQUIDO DESINFECTANTE LYSOFORM-PINO-BOT-ML.-900","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$22.55","$25.06 x Lt"
"VeaArticle","272478","LIMPIADOR LÍQUIDO GIGANTE ANTIBACTERIAL PARA PISOS FRESCURA DE LOS ALPES X 900 CC","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$15.19","$16.88 x Lt"
"VeaArticle","443633","LIMPIADOR LIQUIDO MR MUSCULO GLADE-PARAÍSO AZUL-PET-CC.-180","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$33.49","$186.06 x Lt"
"VeaArticle","458399","LIMPIADOR LIQUIDO MR MUSCULO TWIST X 900ML","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$18.45","$20.5 x Lt"
"VeaArticle","387780","LIMPIADOR LÍQUIDO PARA PISOS MR. MÚSCULO - GLADE CAMPOS DE LAVANDA X 1800ML","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$33.49","$186.06 x Lt"
"VeaArticle","387783","LIMPIADOR LÍQUIDO PARA PISOS MR. MÚSCULO - GLADE FLORAL PERFECTION X 1800ML","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$33.49","$186.06 x Lt"
"VeaArticle","405120","LIMPIADOR LÍQUIDO PARA PISOS MR. MÚSCULO - GLADE FLORAL PERFECTION X 4L","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$70.45","$17.61 x Lt"
"VeaArticle","454751","LIMPIADOR LÍQUIDO PINOLUZ-ACEITE DE PINO-BOT-LT.-1.8","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$34.10","$18.94 x Lt"
"VeaArticle","454757","LIMPIADOR LÍQUIDO PINOLUZ-ACEITE DE PINO-BOT-LT.-4","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$72.30","$18.08 x Lt"
"VeaArticle","454758","LIMPIADOR LÍQUIDO PINOLUZ-LAVANDA-BOT-ML.-900","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$19.75","$21.94 x Lt"
"VeaArticle","431690","LIMPIADOR LÌQUIDO PISOS POETT PH NEUTRO-BEBE-BOT-LT.-4","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$68.89","$17.22 x Lt"
"VeaArticle","431685","LIMPIADOR LÌQUIDO PISOS POETT PH NEUTRO-BEBE-BOT-ML.-180","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$36.04","$200.22 x Lt"
"VeaArticle","431678","LIMPIADOR LÌQUIDO PISOS POETT PH NEUTRO-BEBE-BOT-ML.-900","","Menú,Limpieza,Limpiadores,Pisos,Limpiadores Líquidos","$20.07","$22.3 x Lt"
"VeaArticle","362224","AZÚCAR CHANGO EN SOBRECITOS X 100 UN-CJA-UN.-80","","Menú,Productos para Celíacos","$19.25","$38.5 x Kg"
"VeaArticle","284454","BASTONES DE COCO X 200 GR","","Menú,Productos para Celíacos","$37.90","$189.5 x Kg"
"VeaArticle","387194","BIZCOCHITOS DE GRASA X 200 GR","","Menú,Productos para Celíacos","$37.90","$189.5 x Kg"
"VeaArticle","253903","BIZCOCHUELO DE CHOCOLATE KAPAC CAJA X 500 GR","","Menú,Productos para Celíacos","$59.49","$118.98 x Kg"
"VeaArticle","253904","BIZCOCHUELO DE VAINILLA KAPAC X 500 GR","","Menú,Productos para Celíacos","$59.49","$118.98 x Kg"
"VeaArticle","284453","CHIPS DE CHOCOLATE X 200 GR","","Menú,Productos para Celíacos","$37.90","$189.5 x Kg"
"VeaArticle","89142","COCTEL DE FRUTAS ALCO X 820 GR.","","Menú,Productos para Celíacos","$60.35","$124.43 x Kg"
"VeaArticle","407856","DE ARROZ CUADRADAS SIN SAL X 110 GR","","Menú,Productos para Celíacos","$25.79","$234.45 x Kg"
"VeaArticle","2322","DURAZNOS ARCOR AL NATURAL X 820 GR.","","Menú,Productos para Celíacos","$39.89","$82.25 x Kg"
"VeaArticle","348558","EDULCORANTE SUCARYL EN POLVO SOBRES X 50 UN","","Menú,Productos para Celíacos","$30.55","$61.1 x 100 Gr"
"VeaArticle","221969","ENDULZANTE CHUKER PET 500 CC","","Menú,Productos para Celíacos","$38.29","$76.58 x Lt"
"VeaArticle","142880","FIDEOS BLUE PATNA GUISEROS DEDALITO DE ARROZ PARA CELIACOS DE HUEVO PAQ 500 GR.","","Menú,Productos para Celíacos","$77.75","$155.5 x Kg"
"VeaArticle","142883","FIDEOS BLUE PATNA GUISEROS MOSTACHOLES DE ARROZ PARA CELIACOS AL HUEVO PAQ 500 GR.","","Menú,Productos para Celíacos","$77.75","$155.5 x Kg"
"VeaArticle","142889","FIDEOS GUISEROS TIRABUZÓN DE ARROZ BLUE PATNA APTO PARA CELIACOS PAQ. X 500 GR","","Menú,Productos para Celíacos","$77.75","$155.5 x Kg"
"VeaArticle","142881","FIDEOS LARGOS BLUE PATNA SPAGHETTI DE ARROZ PARA CELIACOS PAQ 500 GR.","","Menú,Productos para Celíacos","$77.75","$155.5 x Kg"
"VeaArticle","358527","GALLETITAS DULCES AGLU X180GR VAINILLA CON GOTAS DE CHOCOLATE EST 180 GR.","","Menú,Productos para Celíacos","$23.49","$130.5 x Kg"
"VeaArticle","274287","GALLETITAS KAPAC CON CHIPS DE CHOCOLATE SIN GLUTEN ESTUCHE 200 GR","","Menú,Productos para Celíacos","$40.99","$204.95 x Kg"
"VeaArticle","274289","GALLETITAS RELLENAS LIMÓN KAPAC SIN GLUTEN X 200 G","","Menú,Productos para Celíacos","$44.99","$224.95 x Kg"
"VeaArticle","358531","GALLETITAS SALADAS AGLU X150GR EST 150 GR.","","Menú,Productos para Celíacos","$28.59","$190.6 x Kg"
"VeaArticle","358530","GALLETITAS SALADAS AGLU X150GR QUESO EST 150 GR.","","Menú,Productos para Celíacos","$28.29","$188.6 x Kg"
"VeaArticle","374986","ADEREZO PARA ENSALADA TAU DELTA X250CC-CESAR-BOT-CC.-250","","Menú,Delikatessen","$38.49","$116.64 x Lt"
"VeaArticle","374614","CROCANTE DE ESPECIAS TAU DELTA X115GR-FCO-GR.-115","","Menú,Delikatessen","$35.15","$305.65 x Kg"
"VeaArticle","394621","SALSA TAU DELTA CHIMICHURRI-BOT-GR.-250","","Menú,Delikatessen","$38.49","$113.21 x Lt"
"VeaArticle","390861","LIMPIADOR AYUDIN ANTIHONGOS-ELIMINADOR DE RAÍZ-DOY PACK 500-DOY-ML.-500","","Menú,Limpieza,Limpiadores,Cocina","$20.25","$40.5 x Lt"
"VeaArticle","390867","LIMPIADOR AYUDIN ANTIHONGOS-ELIMINADOR DE RAÍZ-GATILLO-PVC-ML.-500","","Menú,Limpieza,Limpiadores,Cocina","$44.00","$88 x Lt"
"VeaArticle","232201","LIMPIADOR AYUDIN ANTISARRO BAÑO DOY PACK 500 CC","","Menú,Limpieza,Limpiadores,Cocina","$18.95","$37.9 x Lt"
"VeaArticle","159436","LIMPIADOR AYUDIN ANTISARRO GATILLO 500 ML","","Menú,Limpieza,Limpiadores,Cocina","$44.00","$88 x Lt"
"VeaArticle","368378","LIMPIADOR AYUDIN BAÑO ANTI SARRO CON PERFUME DOY PACK 900 CC","","Menú,Limpieza,Limpiadores,Cocina","$31.45","$34.94 x Lt"
"VeaArticle","390860","LIMPIADOR AYUDIN BAÑO-BAÑO MAXIMA LIMPIEZA-DOY PACK 500-DOY-ML.-500","","Menú,Limpieza,Limpiadores,Cocina","$20.25","$40.5 x Lt"
"VeaArticle","390866","LIMPIADOR AYUDIN BAÑO-BAÑO MAXIMA LIMPIEZA-GATILLO-PVC-ML.-500","","Menú,Limpieza,Limpiadores,Cocina","$44.00","$88 x Lt"
"VeaArticle","390863","LIMPIADOR AYUDIN COCINA REPUESTO-COCINA REPUESTO-DOY PACK 500-DOY-ML.-500","","Menú,Limpieza,Limpiadores,Cocina","$14.89","$29.78 x Lt"
"VeaArticle","390862","LIMPIADOR AYUDIN COCINA-COCINA-DOY PACK 900-DOY-ML.-900","","Menú,Limpieza,Limpiadores,Cocina","$23.49","$26.1 x Lt"
"VeaArticle","390868","LIMPIADOR AYUDIN COCINA-GATILLO-COCINA-PVC-ML.-500","","Menú,Limpieza,Limpiadores,Cocina","$35.79","$71.58 x Lt"
"VeaArticle","436903","LIMPIADOR CIF ANTIBACTERIRAL-DOY-ML.-450","","Menú,Limpieza,Limpiadores,Cocina","$23.49","$52.2 x Lt"
"VeaArticle","435756","LIMPIADOR CIF ANTIGRASA COCINA POWER CREAM-DOY-ML.-450","","Menú,Limpieza,Limpiadores,Cocina","$23.15","$51.44 x Lt"
"VeaArticle","431618","LIMPIADOR CIF ANTIGRASA REPUESTO-DOY-ML.-450","","Menú,Limpieza,Limpiadores,Cocina","$18.26","$40.58 x Lt"
"VeaArticle","435755","LIMPIADOR CIF BAÑO POWER CREAM-DOY-ML.-450","","Menú,Limpieza,Limpiadores,Cocina","$23.35","$51.89 x Lt"
"VeaArticle","436624","LIMPIADOR CIF BAÑO-DOY-ML.-900","","Menú,Limpieza,Limpiadores,Cocina","$33.98","$37.76 x Lt"
"VeaArticle","436628","LIMPIADOR CIF CREMA CON MICROPARTICULAS ORIGINAL X 750GR","","Menú,Limpieza,Limpiadores,Cocina","$34.25","$45.67 x Kg"
"VeaArticle","464203","LIMPIADOR CIF CREMA CON MICROPARTICULAS ULTRA BLANCO X 750.","","Menú,Limpieza,Limpiadores,Cocina","$37.59","$50.12 x Kg"
"VeaArticle","464046","LIMPIADOR CIF CREMA CON MICROPARTICULAS ULTRA HIGIENE X 375.","","Menú,Limpieza,Limpiadores,Cocina","$19.65","$52.4 x Kg"
"VeaArticle","436636","LIMPIADOR CIF CREMA CON MICROPARTICULAS-FLORES DE NARANJO-PVC-GR.-375","","Menú,Limpieza,Limpiadores,Cocina","$14.79","$39.44 x Kg"
"VeaArticle","436631","LIMPIADOR CIF CREMA CON MICROPARTICULAS-FLORES DE NARANJO-PVC-GR.-750","","Menú,Limpieza,Limpiadores,Cocina","$34.25","$45.67 x Kg"
"VeaArticle","12627","ACCESORIOS BABELITO PARA LA HIGIENE 020 BLI 1 UN.","","Menú,Mundo Bebé","$44.15","$44.15 x Unidades"
"VeaArticle","12661","ACEITE CON ALOE Y VITAMINAS JOHNSON´S BABY 200 ML.","","Menú,Mundo Bebé","$43.56","$217.8 x Lt"
"VeaArticle","79698","ALGODON ESTRELLA FAMILIAR SUPER A PAQUETE 200 G","","Menú,Mundo Bebé","$35.99","$179.95 x Kg"
"VeaArticle","79696","ALGODON ESTRELLA FAMILIAR SUPER PAQUETE 100 G","","Menú,Mundo Bebé","$18.79","$187.9 x Kg"
"VeaArticle","364248","APOSITO POST-PARTO HUGGIES MAMA X 10","","Menú,Mundo Bebé","$25.69","$2.57 x Unidades"
"VeaArticle","113036","BAÑO LIQUIDO CON GLICERINA JOHNSON´S BABY 200 ML","","Menú,Mundo Bebé","$66.10","$330.5 x Lt"
"VeaArticle","187174","BAÑO LIQUIDO DULCES SUEÑOS JOHNSON´S BABY 200 ML","","Menú,Mundo Bebé","$55.22","$276.1 x Lt"
"VeaArticle","79237","CEPILLO Y PEINE BABELITO PARA BEBE X 2 UN.","","Menú,Mundo Bebé","$74.65","$37.32 x Unidades"
"VeaArticle","292866","CREMA DE ENJUAGUE AVENA Y MIEL - PECECITO BABYBASIC X 400 ML","","Menú,Mundo Bebé","$48.65","$121.62 x Lt"
